source_macro,target_macro,raw_edges_broad,raw_edges_specialized,ipw_edges_broad,ipw_edges_specialized,rate_broad,rate_specialized,row_share_broad,row_share_specialized,row_share_difference,standardized_share_broad,standardized_share_specialized,standardized_share_difference,pooled_standardized_share,plot_edge,source_domain,citing_domain
7,16,270,424,918.3523482084274,818.1437342166901,0.0044494718397449,0.0036776026879535,0.0003270316370462,0.0003152924410119,-1.1739196034261446e-05,1.4735981956539636e-05,1.420701606654932e-05,-5.289658899903185e-07,1.447149901154448e-05,False,Electrochemical materials,Public health & care delivery
7,17,6704,8751,21603.56653237343,15020.988020181656,0.104670566924968,0.067520196767904,0.0076931797941198,0.0057887187559154,-0.0019044610382043,0.0003466531851734,0.000260838541216,-8.581464395734922e-05,0.0003037458631947,False,Electrochemical materials,Surgical specialties
7,18,732,583,2434.9389992952347,1126.7733169794085,0.0117974245179389,0.0050649102424591,0.0008670986561974,0.0004342306794266,-0.0004328679767707,3.907129679462172e-05,1.9566349955624892e-05,-1.9504946838996827e-05,2.931882337512331e-05,False,Electrochemical materials,Editorial & miscellaneous records
7,19,27932,61408,111791.89227962494,102228.4460027218,0.5416383783200153,0.4595226878622698,0.0398098677615684,0.0393963247936128,-0.0004135429679555,0.0017938248981817,0.0017751907324812,-1.863416570056526e-05,0.0017845078153314,True,Electrochemical materials,Synthetic chemistry
7,20,9270,14826,31681.05558156967,27608.73576462269,0.1534966017548588,0.1241028398954711,0.0112818434998354,0.0106397266500084,-0.0006421168498269,0.0005083576737457,0.0004794240133864,-2.8933660359293806e-05,0.000493890843566,False,Electrochemical materials,Civil & structural engineering
7,21,27448,47294,100285.9444295168,89237.64175796509,0.4858913754964206,0.401128282807103,0.0357125199750349,0.0343899888531931,-0.0013225311218417,0.0016091992038686,0.0015496062087552,-5.959299511339557e-05,0.0015794027063119,True,Electrochemical materials,Metallurgy & alloys
7,22,4450,2138,10914.282110095024,4054.9594942331314,0.052880347063563,0.0182272739029313,0.0038866515151969,0.0015626814991934,-0.0023239700160034,0.0001751317613078,7.041412440679862e-05,-0.000104717636901,0.0001227729428573,False,Electrochemical materials,Mathematics & theoretical physics
7,23,1486,1436,4574.335847020149,2551.5173975229263,0.0221629297040057,0.0114692160399842,0.0016289527035769,0.0009832919509183,-0.0006456607526585,7.340029198634199e-05,4.430694405475633e-05,-2.9093347931585656e-05,5.885361802054916e-05,False,Electrochemical materials,Ecology & taxonomy
7,24,9120,9771,33763.572143793106,18730.827436566356,0.1635865185689143,0.0841961362623682,0.0120234420832641,0.0072183994787951,-0.004805042604469,0.0005417739616715,0.0003252596765112,-0.0002165142851602,0.0004335168190914,False,Electrochemical materials,"Astronomy, optics & imaging"
7,25,492,533,1631.1059401035309,809.5989828109741,0.0079028054561953,0.0036391935436635,0.0005808481317966,0.0003119995043116,-0.0002688486274849,2.6172903841821617e-05,1.4058636979319734e-05,-1.2114266862501884e-05,2.011577041057068e-05,False,Electrochemical materials,Orthopaedics & sports medicine
7,26,1664,1897,6412.870446443558,3716.236837029457,0.0310707393725824,0.0167046962646687,0.0022836676188145,0.0014321461312021,-0.0008515214876124,0.0001029016187226,6.453222611467978e-05,-3.8369392607997055e-05,8.371692241867831e-05,False,Electrochemical materials,"Climate, land & agriculture"
7,27,1158,1465,3503.356714963913,2847.164208173752,0.0169739720034727,0.0127981652943293,0.0012475696108217,0.0010972269487787,-0.0001503426620429,5.621524400710021e-05,4.944083289760345e-05,-6.77441110949676e-06,5.282803845235183e-05,False,Electrochemical materials,Oncology
7,28,225,290,641.4032497406006,564.01154088974,0.0031076369578727,0.0025352640032119,0.0002284081433217,0.0002173561539969,-1.1051989324776735e-05,1.02920265119181e-05,9.794026022593122e-06,-4.980004893249766e-07,1.0043026267255612e-05,False,Electrochemical materials,Education & language
7,29,55694,74194,209659.03023839,147626.81266999245,1.0158104923604176,0.6635909319882313,0.074661033985648,0.0568917369636824,-0.0177692970219655,0.0033642116695685,0.0025635306019474,-0.0008006810676211,0.002963871135758,True,Electrochemical materials,Electronic & magnetic materials
7,30,15864,25194,50447.24233734608,44209.618533968925,0.2444198946196478,0.1987247535539583,0.0179646126873153,0.01703729792312,-0.0009273147641952,0.0008094819535122,0.0007676973306034,-4.178462290876754e-05,0.0007885896420578,False,Electrochemical materials,Drug discovery & pharmaceutics
7,31,791,1106,2598.779157757759,1865.307127952576,0.0125912398467944,0.0083846617907367,0.0009254432723357,0.0007188434171317,-0.0002065998552039,4.170029384958695e-05,3.239094455846852e-05,-9.30934929111843e-06,3.704561920402773e-05,False,Electrochemical materials,Chronic & infectious disease
8,0,18420,23656,42523.87835538387,48945.36881196499,0.2892546340403488,0.2912088702175773,0.1320710118972861,0.1377421341444167,0.0056711222471305,0.005224503425444,0.0054488433254766,0.0002243399000326,0.0053366733754603,True,Humanities & politics,"Business, economics & policy"
8,1,2032,1570,4521.227210402489,3089.4089621305466,0.0307541544359784,0.018380968727774,0.0140420647360778,0.0086942195761884,-0.0053478451598894,0.0005554800728792,0.0003439284617027,-0.0002115516111765,0.000449704267291,False,Humanities & politics,Earth & environmental science
8,2,160,198,502.501711845398,505.3264615535736,0.0034181018850103,0.003006526491309,0.0015606739584969,0.0014220905254885,-0.0001385834330084,6.173759347365322e-05,5.625546980350534e-05,-5.482123670147879e-06,5.899653163857928e-05,False,Humanities & politics,"Reproduction, metabolism & animal science"
8,3,113,119,245.8009444475174,186.5657697916031,0.0016719797201643,0.0011100050599476,0.0007634105992682,0.0005250336837406,-0.0002383769155275,3.019921808427532e-05,2.076943486516105e-05,-9.42978321911427e-06,2.5484326474718183e-05,False,Humanities & politics,Electrical & control engineering
8,4,463,446,1184.9172896146774,877.1027362346649,0.0080600084054229,0.005218473230121,0.0036801258847121,0.0024683439043437,-0.0012117819803684,0.0001455794879931,9.76434646646542e-05,-4.793602332849491e-05,0.0001216114763289,False,Humanities & politics,Plant & microbial biology
8,5,855,946,1824.8273466825483,1699.4967926740646,0.0124127851636715,0.0101114477824105,0.0056675638143831,0.0047827265556795,-0.0008848372587035,0.000224199134517,0.0001891964853918,-3.500264912524787e-05,0.0002066978099544,False,Humanities & politics,Energy & thermal engineering
8,6,142,134,310.9718265533447,256.0142958164215,0.0021152831154018,0.0015232009821126,0.0009658188620805,0.0007204758352666,-0.0002453430268138,3.820614289850727e-05,2.8500792227045272e-05,-9.705350671461998e-06,3.3353467562776274e-05,False,Humanities & politics,Clinical diagnostics & case reports
8,7,234,167,449.1916090250015,367.7729514837265,0.0030554775224558,0.0021881282805244,0.0013951030017512,0.0010349872203961,-0.0003601157813551,5.518788950572548e-05,4.094232489454816e-05,-1.424556461117732e-05,4.806510720013682e-05,False,Humanities & politics,Electrochemical materials
8,8,51594,86371,133985.24001586437,157927.92534935474,0.911390330950148,0.9396192905088284,0.4161324628085237,0.4444410167219441,0.0283085539134204,0.0164614887563094,0.0175813267492602,0.0011198379929507,0.0170214077527848,False,Humanities & politics,Humanities & politics
8,9,87,46,257.38798356056213,100.2126795053482,0.0017507967257593,0.0005962325320775,0.0007993977208511,0.0002820186807954,-0.0005173790400557,3.162280708598715e-05,1.11561768376616e-05,-2.046663024832555e-05,2.138949196182437e-05,False,Humanities & politics,Cell & neural biology
8,10,19161,26812,47110.41074442864,53204.23344993591,0.3204530053793868,0.316547716154109,0.1463159019954661,0.1497274377289082,0.0034115357334421,0.0057880069228723,0.0059229614436967,0.0001349545208244,0.0058554841832845,True,Humanities & politics,Social behavior & violence
8,11,2641,3970,5892.11759185791,7798.652028918266,0.0400791833593367,0.0463994184063873,0.0182997873823037,0.0219469788457348,0.003647191463431,0.0007239083012258,0.0008681849598219,0.000144276658596,0.0007960466305239,False,Humanities & politics,Mental health & cognition
8,12,4623,4824,10751.494759202003,9161.708225369452,0.0731334911639347,0.054509155132175,0.0333920810418365,0.0257828937446345,-0.0076091872972019,0.0013209336347135,0.0010199271948598,-0.0003010064398536,0.0011704304147867,False,Humanities & politics,Computing & networks
8,13,1055,927,2151.31587767601,1766.3912202119827,0.0146336155348252,0.0105094476573733,0.0066815745850095,0.0049709809592134,-0.001710593625796,0.0002643116669227,0.0001966435077322,-6.766815919048605e-05,0.0002304775873274,False,Humanities & politics,Marine ecology & paleoscience
8,14,77,111,168.17568159103394,249.17227840423584,0.0011439595143828,0.0014824932255061,0.0005223214180658,0.0007012210190688,0.0001788996010029,2.06621422722958e-05,2.7739104618715936e-05,7.076962346420137e-06,2.4200623445505865e-05,False,Humanities & politics,Immune & inflammatory disease
8,15,121,152,248.84641015529635,340.1915992498398,0.0016926954945211,0.0020240282927613,0.0007728692317655,0.0009573677354172,0.0001844985036517,3.057338541420206e-05,3.787183077681876e-05,7.298445362616696e-06,3.422260809551041e-05,False,Humanities & politics,Cardiovascular medicine
8,16,4814,6031,10533.492804408072,10857.51496219635,0.0716506048870292,0.0645986482941511,0.0327150087737663,0.0305552357393263,-0.00215977303444,0.0012941498133966,0.0012087128847737,-8.543692862283134e-05,0.0012514313490851,False,Humanities & politics,Public health & care delivery
8,17,150,208,324.1668179035187,422.68264842033386,0.002205037684876,0.0025148229443307,0.001006799974975,0.0011895141761603,0.0001827142011853,3.982728565814834e-05,4.705514706586336e-05,7.227861407715012e-06,4.3441216362005846e-05,False,Humanities & politics,Surgical specialties
8,18,2800,4316,7044.453483104706,7716.778661251068,0.0479175675661702,0.0459122987569089,0.0218787216914143,0.021716570685253,-0.0001621510061612,0.000865484823498,0.000859070406928,-6.4144165699859135e-06,0.000862277615213,False,Humanities & politics,Editorial & miscellaneous records
8,19,124,60,504.7147967815399,120.19751417636871,0.0034331556641589,0.000715135735124,0.0015675473759328,0.0003382600340618,-0.0012292873418709,6.200949411575936e-05,1.338098861559073e-05,-4.862850550016863e-05,3.769524136567504e-05,False,Humanities & politics,Synthetic chemistry
8,20,285,168,666.2986841201782,263.7025992870331,0.004532276675849,0.0015689438628367,0.002069395945077,0.0007421122710254,-0.0013272836740516,8.18617654876719e-05,2.9356692633292492e-05,-5.25050728543794e-05,5.56092290604822e-05,False,Humanities & politics,Civil & structural engineering
8,21,114,94,195.7969833612442,142.7344959974289,0.0013318442945171,0.0008492233755591,0.000608107884771,0.0004016836438651,-0.0002064242409059,2.405570822382233e-05,1.5889918182427567e-05,-8.165790041394763e-06,1.9972813203124947e-05,False,Humanities & politics,Metallurgy & alloys
8,22,524,432,883.1909229755402,907.2538936138152,0.0060076144766956,0.0053978627145453,0.0027430216482384,0.0025531953390174,-0.000189826309221,0.0001085092465895,0.0001010000423476,-7.509204241851552e-06,0.0001047546444685,False,Humanities & politics,Mathematics & theoretical physics
8,23,1237,650,2618.8580224514008,1511.163607954979,0.0178139165143177,0.0089909271840834,0.0081336708319478,0.0042527190100611,-0.0038809518218866,0.0003217541117652,0.0001682302930547,-0.0001535238187104,0.0002449922024099,False,Humanities & politics,Ecology & taxonomy
