candidate,stage,covariate,mean_broad,mean_specialized,smd
primary_leaves_63,raw,publication_year=2015,0.15645205271731313,0.15178295932678823,-0.012931849279095992
primary_leaves_63,raw,publication_year=2016,0.1569355962912273,0.1551858345021038,-0.0048214513822212686
primary_leaves_63,raw,publication_year=2017,0.1609106759002013,0.15861676016830295,-0.006260943620714561
primary_leaves_63,raw,publication_year=2018,0.16627586193431748,0.1676428821879383,0.0036655334393176416
primary_leaves_63,raw,publication_year=2019,0.16788073199255746,0.1826288569424965,0.038799279587576486
primary_leaves_63,raw,publication_year=2020,0.19154508116438335,0.18414270687237028,-0.018952750349034847
primary_leaves_63,raw,lead_country=AD,6.507988881751794e-07,1.314866760168303e-06,0.0006698427804102961
primary_leaves_63,raw,lead_country=AE,0.0011213264843258342,0.0008401998597475455,-0.008981261814624152
primary_leaves_63,raw,lead_country=AF,4.685751994861292e-05,3.330995792426368e-05,-0.0021398630929948693
primary_leaves_63,raw,lead_country=AG,8.460385546277332e-05,4.2952314165497895e-05,-0.005215676738682956
primary_leaves_63,raw,lead_country=AL,0.000152286939832992,8.371318373071528e-05,-0.006313128214915593
primary_leaves_63,raw,lead_country=AM,0.00039113013179328283,0.00025070126227208977,-0.007840322979774111
primary_leaves_63,raw,lead_country=AO,1.4317575539853948e-05,1.665497896213184e-05,0.0005939686762386583
primary_leaves_63,raw,lead_country=AR,0.0019706190333944433,0.0028138148667601684,0.017260939463949448
primary_leaves_63,raw,lead_country=AS,2.6031955527007176e-06,4.821178120617111e-06,0.001151182273130933
primary_leaves_63,raw,lead_country=AT,0.00302816722667911,0.0041554172510518935,0.018843660750186033
primary_leaves_63,raw,lead_country=AU,0.01459286346955205,0.02057328190743338,0.04551438688668528
primary_leaves_63,raw,lead_country=AW,1.041278221080287e-05,2.191444600280505e-06,-0.0032749247597685886
primary_leaves_63,raw,lead_country=AZ,0.0005108771272175159,0.0002713008415147265,-0.012117107105145459
primary_leaves_63,raw,lead_country=BA,0.0004907023616840853,0.00015778401122019635,-0.018492315233915084
primary_leaves_63,raw,lead_country=BB,3.1889145520583796e-05,2.9365357643758766e-05,-0.000456042690166104
primary_leaves_63,raw,lead_country=BD,0.0024352894395515217,0.001236851332398317,-0.027997068436448082
primary_leaves_63,raw,lead_country=BE,0.004014778341152682,0.0059944775596072935,0.028057276603023273
primary_leaves_63,raw,lead_country=BF,0.00016335052093197005,0.00011220196353436185,-0.00435789911704036
primary_leaves_63,raw,lead_country=BG,0.0013992176095766358,0.000751227208976157,-0.019773076634934744
primary_leaves_63,raw,lead_country=BH,0.00017506490091912327,8.50280504908836e-05,-0.007895917946784656
primary_leaves_63,raw,lead_country=BI,4.685751994861292e-05,3.4624824684431976e-05,-0.001916524796051607
primary_leaves_63,raw,lead_country=BJ,0.0002063032475515319,0.00012096774193548387,-0.0066715840434507555
primary_leaves_63,raw,lead_country=BM,3.253994440875897e-06,2.191444600280505e-06,-0.000643944549675687
primary_leaves_63,raw,lead_country=BN,8.330225768642296e-05,5.785413744740533e-05,-0.0030292579134826585
primary_leaves_63,raw,lead_country=BO,7.158787769926974e-05,6.530504908835904e-05,-0.0007594419814039494
primary_leaves_63,raw,lead_country=BR,0.0213091079955199,0.01921633941093969,-0.014853522445006139
primary_leaves_63,raw,lead_country=BS,1.1063581098978051e-05,1.0518934081346423e-05,-0.0001657988236845502
primary_leaves_63,raw,lead_country=BT,2.277796108613128e-05,2.4982468443197754e-05,0.0004511257686382593
primary_leaves_63,raw,lead_country=BW,0.000152286939832992,0.00012228260869565218,-0.002560960806325447
primary_leaves_63,raw,lead_country=BY,0.0009638331533874408,0.0005364656381486676,-0.015610032516911005
primary_leaves_63,raw,lead_country=BZ,5.857189993576615e-06,1.753155680224404e-06,-0.002103898848098212
primary_leaves_63,raw,lead_country=CA,0.01635848085317131,0.0220007889200561,0.04114658345041878
primary_leaves_63,raw,lead_country=CD,0.00011454060431883159,6.092215988779804e-05,-0.005724763568908278
primary_leaves_63,raw,lead_country=CF,1.1063581098978051e-05,7.889200561009818e-06,-0.0010311922050146901
primary_leaves_63,raw,lead_country=CG,5.011151438948882e-05,3.3748246844319774e-05,-0.0025270723166414093
primary_leaves_63,raw,lead_country=CH,0.0056886330815392435,0.007071353436185133,0.017367225997203625
primary_leaves_63,raw,lead_country=CI,0.0002219224208677362,0.0001297335203366059,-0.006953051755978622
primary_leaves_63,raw,lead_country=CL,0.0018508720379702102,0.0021086079943899018,0.00579833196988614
primary_leaves_63,raw,lead_country=CM,0.0007139263803281719,0.00047203716690042075,-0.009936421189122531
primary_leaves_63,raw,lead_country=CN,0.12351512098676731,0.1253392356241234,0.005526498085218986
primary_leaves_63,raw,lead_country=CO,0.0016419655948659777,0.0016076437587657785,-0.0008521637993336279
