source_macro,target_macro,raw_edges_broad,raw_edges_specialized,ipw_edges_broad,ipw_edges_specialized,rate_broad,rate_specialized,row_share_broad,row_share_specialized,row_share_difference,standardized_share_broad,standardized_share_specialized,standardized_share_difference,pooled_standardized_share,plot_edge
18,13,614,241,1225.144336104393,581.2841347455978,0.0075154589761217165,0.0032011140690676515,0.009123055438080608,0.00477851067859305,-0.004344544759487558,0.00036251567974364396,0.0001898799211042474,-0.00017263575863939656,0.0002761978004239457,False
18,14,487,318,1278.3893166780472,1169.3464407920837,0.007842082097490495,0.006439555321550208,0.009519544974258476,0.00961274206588358,9.31970916251048e-05,0.0003782706726508231,0.0003819739721922883,3.703299541465174e-06,0.0003801223224215557,False
18,15,442,944,1011.5141072273254,2677.528166770935,0.006204977285213186,0.014745066263896114,0.007532254775774589,0.02201091716144672,0.01447866238567213,0.0002993032848013378,0.0008746305062727598,0.000575327221471422,0.0005869668955370488,False
18,16,3070,1915,6656.657454133034,4222.049777626991,0.04083423849773145,0.023250699848157287,0.049568898289542876,0.03470782830976754,-0.014861069979775335,0.0019696803312813996,0.0013791576799612449,-0.0005905226513201547,0.0016744190056213223,True
18,17,428,464,1098.2325038909912,1167.6931643486023,0.00673693791498938,0.006430450778406944,0.008178004600468448,0.00959915112357565,0.0014211465231072015,0.0003249629377796698,0.0003814339196054597,5.6470981825789866e-05,0.0003531984286925647,False
18,18,4088,3623,11062.222413539886,6898.460438609123,0.06785949727200888,0.0379896120416273,0.08237500298781357,0.05670955889097579,-0.025665444096837776,0.003273270715572307,0.002253423146319223,-0.0010198475692530843,0.0027633469309457648,False
18,19,388,633,837.7762475013733,6002.425804018974,0.005139209180271856,0.03305517653288294,0.006238513230992003,0.04934360683096961,0.043105093599977606,0.0002478948944103523,0.0019607281017570435,0.0017128332073466912,0.001104311498083698,False
18,20,1211,481,2573.2132477760315,1029.2646217346191,0.01578497980243354,0.0056681290000634,0.019161470548123127,0.008461183940981732,-0.010700286607141394,0.000761404286950393,0.00033621541254673403,-0.0004251888744036589,0.0005488098497485635,False
18,21,513,304,1150.785927772522,800.9876729249954,0.007059318788488946,0.004411014778636842,0.008569344449499349,0.0065846079734631436,-0.001984736476036205,0.0003405133016183071,0.000261647389029526,-7.886591258878114e-05,0.00030108034532391655,False
18,22,1311,6141,3410.72444832325,9435.689527869225,0.02092256309304326,0.051962055548334794,0.025398010103046775,0.07756713193031657,0.05216912182726979,0.0010092207549468788,0.0030822241241800037,0.002073003369233125,0.002045722439563441,True
18,23,1184,873,2058.309004664421,1848.3884966373444,0.012626379136620581,0.010179019291964976,0.015327228478207628,0.015194882573624197,-0.00013234590458343146,0.0006090460249940753,0.0006037870998579759,-5.258925136099411e-06,0.0006064165624260256,False
18,24,3880,10123,9438.409566521645,22754.502464175224,0.05789846780223288,0.12530835372719157,0.07028325658059463,0.187055910374572,0.11677265379397737,0.002792790497310807,0.007432893613301418,0.004640103115990611,0.005112842055306112,True
18,25,486,325,1229.8779954910278,615.3968633413315,0.007544496879557901,0.0033889718290078586,0.009158304702788942,0.005058938146206631,-0.004099366556582312,0.0003639163520559997,0.00020102304686191725,-0.00016289330519408244,0.00028246969945895845,False
