candidate,stage,covariate,mean_broad,mean_specialized,smd
downstream_deterministic,raw,lead_country=JO,0.001135532733489035,0.0007911337168710028,-0.011101703129301576
downstream_deterministic,raw,lead_country=JP,0.04342436043267443,0.03934635685759768,-0.020475049906881888
downstream_deterministic,raw,lead_country=KE,0.001382302748392902,0.0006327324266204932,-0.02362845151924755
downstream_deterministic,raw,lead_country=KG,0.00011068839718643116,5.847320356354903e-05,-0.005677813392530767
downstream_deterministic,raw,lead_country=KH,0.00011654837115512457,9.338257882536934e-05,-0.0022612417367503736
downstream_deterministic,raw,lead_country=KI,0.0,8.727343815455079e-07,0.001321162475406771
downstream_deterministic,raw,lead_country=KN,1.5626597249849104e-05,2.1818359538637696e-05,0.0014309906050087213
downstream_deterministic,raw,lead_country=KP,1.3673272593617967e-05,1.2654648532409864e-05,-0.00028075241913302527
downstream_deterministic,raw,lead_country=KR,0.02494981583404033,0.0233958269332812,-0.010118201963093692
downstream_deterministic,raw,lead_country=KW,0.0004401491558707498,0.00031985715083642863,-0.006172026241014055
downstream_deterministic,raw,lead_country=KY,1.3022164374874255e-06,5.672773480045801e-06,0.002340351304587388
downstream_deterministic,raw,lead_country=KZ,0.001033959851365016,0.0004878585192839389,-0.01980584650184824
downstream_deterministic,raw,lead_country=LA,1.888213834356767e-05,2.225472672941045e-05,0.0007436476986269996
downstream_deterministic,raw,lead_country=LB,0.0005260954407449199,0.0005965139497863546,0.0029731025397155384
downstream_deterministic,raw,lead_country=LC,9.76662328115569e-06,1.7454687630910157e-06,-0.0033433097163729697
downstream_deterministic,raw,lead_country=LI,1.2371056156130543e-05,1.3091015723182619e-05,0.0002017804107618107
downstream_deterministic,raw,lead_country=LK,0.0008106297323359224,0.0004123669952802525,-0.016110868039860816
downstream_deterministic,raw,lead_country=LR,1.6928813687336532e-05,6.109140670818555e-06,-0.0031879406694681886
downstream_deterministic,raw,lead_country=LS,1.5626597249849104e-05,1.440011729550088e-05,-0.0003165372392401647
downstream_deterministic,raw,lead_country=LT,0.001067817478739689,0.0006183323093249924,-0.01548739796114654
downstream_deterministic,raw,lead_country=LU,0.00015170821496728507,0.00019069246236769346,0.002979713479589071
downstream_deterministic,raw,lead_country=LV,0.0004961444626827091,0.00027054765827910744,-0.011524654379385125
downstream_deterministic,raw,lead_country=LY,0.00014063937524864194,5.2800430083503224e-05,-0.008932119423190001
downstream_deterministic,raw,lead_country=MA,0.001776874328951592,0.0012065552824866647,-0.014777841157226794
downstream_deterministic,raw,lead_country=MC,8.464406843668266e-06,1.5272851677046388e-05,0.001976288894267998
downstream_deterministic,raw,lead_country=MD,0.00010678174787396888,8.290976624682325e-05,-0.0024513224379309234
downstream_deterministic,raw,lead_country=ME,0.00011719947937386829,7.11278520959589e-05,-0.00474803099929394
downstream_deterministic,raw,lead_country=MG,4.8833116405778454e-05,3.88366799787751e-05,-0.0015098884045519631
downstream_deterministic,raw,lead_country=MK,0.00023765449984145516,0.00010952816488396123,-0.009725618237264168
downstream_deterministic,raw,lead_country=ML,4.10198177808539e-05,3.185480492641104e-05,-0.0015183362265826904
downstream_deterministic,raw,lead_country=MM,0.0001289194273112551,8.858253972686905e-05,-0.0038682115440707063
downstream_deterministic,raw,lead_country=MN,0.00013998826702989824,7.505515681291368e-05,-0.006262440298394961
downstream_deterministic,raw,lead_country=MO,0.00023179452587276174,0.00023651101739883263,0.00030826219309335555
downstream_deterministic,raw,lead_country=MP,0.0,1.3091015723182617e-06,0.0016180873190699146
downstream_deterministic,raw,lead_country=MQ,4.557757531205989e-06,1.789105482168291e-05,0.003979780985900903
downstream_deterministic,raw,lead_country=MR,3.906649312462276e-06,4.800039098500293e-06,0.0004281839998786102
